Sample Rate,8265
Sample Number,Amplitude
2901,92
2902,99
2903,105
2904,117
2905,141
2906,151
2907,157
2908,162
2909,103
2910,102
2911,118
2912,136
2913,170
2914,139
2915,136
2916,121
2917,112
2918,99
2919,118
2920,165
2921,113
2922,51
2923,78
2924,98
2925,114
2926,168
2927,194
2928,203
2929,133
2930,54
2931,54
2932,66
2933,131
2934,184
2935,189
2936,186
2937,116
2938,75
2939,71
2940,53
2941,120
2942,178
2943,121
2944,107
2945,172
2946,144
2947,97
2948,120
2949,97
2950,74
2951,80
2952,98
2953,116
2954,128
2955,136
2956,118
2957,85
2958,81
2959,136
2960,122
2961,100
2962,130
2963,140
2964,143
2965,144
2966,137
2967,126
